Zip_Code,Average Income,Total households
80759,52473.5,516.7042884
80805,43753,74.16420766
80807,51521,503.0833616
80813,49194,355.5225514
80817,71977.5,1814.294281
80820,53579,816.6688572
80821,56797,313.2532809
80825,47895,58.63070857
80834,36255,67.82988548
80840,75793.5,417.7078689
80864,64641,391.6830892
80866,72114,240.4561514
80902,69749,3.332888859
80903,36780.66667,1945.934784
80904,42737,329.5484278
80906,85914.83333,2357.636908
80907,59790.5,2440.298025
80908,87497,253.5804702
80909,65330,2107.575259
80910,46711,432.2474042
80911,57918.66667,1564.192743
80915,60905.33333,1767.764539
80916,59599,2776.929662
80917,68721.66667,2162.19719
80918,78299.66667,1483.722465
80919,123691,65.29315596
80920,105444.3333,731.2991258
80921,113799.5,1877.093412
80922,90146,480.9633045
81001,37728,714.9817003
81003,33480,617.5388105
81004,40359.6,1746.879477
81005,44007.5,1927.973382
81006,68042,618.2632674
81007,69590.5,1411.779702
81008,81201,191.8954823
81019,67766,493.6441372
81020,55886,404.4862544
81022,33480,106.3984271
81027,68412,527.079207
81047,48662,361.4195836
81050,59915.5,494.6124335
81052,32516,232.99968
81054,38049,211.4614026
81057,47822,33.03220908
81067,56690,777.1050589
81082,42887,193.8227854
81089,33439,381.7256265
81090,47555,186.8226217
81101,42143,2140.581681
81125,10946,83.32346667
81130,44307,85.4654766
81132,55458,822.8059792
81146,46783,174.8278698
81147,64469,1833.167493
81149,43408.5,1490.406353
81152,33165,195.4259406
81201,54474.5,2088.728787
81211,53587,449.0036385
81212,55907.8,1379.5287
81223,37500,7
81224,64533,283.0229371
81226,43093,139.7965496
81230,64691.66667,1027.817912
81301,77593,1520.886505
81321,69050,677.6020088
81323,50063,303.7180823
81402,48055.33333,1392.854386
81413,47248,297.8577832
81424,54152,686.0380455
81428,54096.33333,2140.491337
81435,83514,283.7908337
81501,45394,1139.742901
81503,79766.5,557.1439558
81504,67346.66667,4705.667472
81521,76130,612.772283
81524,77181,338.8735766
81611,80365,329.9857156
81620,90643,482.0437001
81621,98517,221.7491733
81623,81522,2202.776764
81625,50301.5,1274.935213
81632,0,0
81640,66886,171.1263581
81645,95599,249.9263858
81647,82743,529.2012207
81648,84145,175.5175314
81657,86986,1583.718177
82001,55509.2,3144.84515
82007,45079,186.9624528
82009,90595.5,840.485688
82053,50174.5,501.1803276
82070,47027,447.3402569
82072,100845,212.3882764
82073,31256,974.3320973
82201,87954,333.4529361
82223,45379,75.76484369
82240,47383,1577.622493
82301,67164,268.2229982
82325,63938,892.8532662
82334,79492,73.06127025
82336,0,0
82401,61427,212.5610976
82414,72151,397.8803016
82426,57810,241.0250568
82435,67465.33333,2789.314207
82501,67746.33333,3193.28363
82512,57386,214.2591388
82520,31047,1891.645742
82524,70538.5,1202.50588
82601,62251,480.3436573
82604,72694.5,2048.326896
82609,105755,120.3890493
82633,79488,225.3496077
82637,68068,586.7740999
82717,92205,949.7057106
82721,68007,214.4906902
82729,75169,301.3530674
82730,69215,76.82915861
82732,98281,1351.501707
82801,70347,1708.184463
82834,56811,1708.810546
82835,84840,281.1085958
82836,68733,196.3221025
82902,89243,1628.771753
82931,65367,374.1227075
82935,105562,120.6878252
82937,67374,197.82197
82938,0,0
82941,94204,360.4021338
83001,90904.5,1317.780162
83110,75603,581.1988912
83116,78640,679.8597842
83201,45067,1579.504334
83202,68255,477.3762061
83204,64203.66667,977.1722631
83221,62447,701.613042
83226,0,0
83232,56384,93.02955919
83236,60753,730.0698144
83251,45673,143.9279771
83254,52532,741.8019866
83263,52083,204.991324
83274,62132,338.5874018
83276,70815,319.4508156
83301,52087.33333,985.6757816
83316,47196,1629.669371
83318,44136,1213.389739
83320,69358,168.6281239
83328,47110,649.575386
83330,65373,291.6576388
83334,44428,361.18795
83335,59742,716.2409849
83336,48051,265.4145423
83338,46707,201.2202034
83341,60638,1984.230989
83344,53451,29.29889529
83347,53100,850.2315746
83349,54999,240.959208
83350,58042,385.1857738
83355,45889.5,2126.151152
83401,59417,513.2193241
83402,65767,1219.90949
83404,73689,654.7079994
83423,45380,335.7909628
83427,71862,420.2099071
83428,101415.5,959.1452229
83434,52399,328.1231589
83440,34494.5,246.0932204
83443,67786,675.0405826
83445,60823,245.8883238
83452,64431,327.1252458
83464,49723,130.5648499
83467,38494,1112.222074
83501,64189,2079.256644
83524,56184,197.2243303
83530,32166,342.951635
83535,55274,429.6823301
83536,42374,564.2472061
83540,51488,267.5569205
83544,52650.33333,1178.591218
83605,41521,1214.392647
83612,55062,224.0591156
83622,54702,2432.064586
83623,36529,389.984531
83628,33373,410.4243848
83634,69461,686.0283914
83638,54883,379.1279344
83642,54537,513.3171224
83646,84244.5,3280.904977
83647,36454,399.984531
83648,59826.5,1299.860858
83651,47295.5,933.6660521
83654,48283,461.6851821
83655,62338.5,541.6785305
83656,49210,512.8086391
83657,52794,217.5624502
83660,50374,1216.194724
83661,44720,945.0995327
83669,65459,1363.071282
83672,35964,1508.588783
83686,51621.33333,1612.561475
83687,54423,3667.716496
83702,54360,433.2849755
83703,56121,1059.061847
83704,68568,887.7981057
83705,53733,829.3949728
83706,49399,3114.90573
83709,88356.5,1308.838116
83712,68382,1491.107229
83713,75519,2169.462956
83714,83143,960.0313744
83720,40955,539.2568532
83801,66918,284.7925457
83805,50505,178.721122
83814,63633.5,1065.835616
83815,47206,1939.204835
83835,73573,582.2980638
83836,71939,16.63280953
83837,41268,296.1269629
83843,37566.66667,3443.459473
83846,59354,130.4614842
83851,67310.5,495.1439669
83854,81281,419.5090766
83856,43627,1178.731647
83864,54276.5,940.7977914
83877,58347.5,2320.139802
84003,106976.8,1177.846763
84004,107855.6667,919.3867402
84005,49964,1168.322492
84010,72815.5,1071.414884
84014,93343,935.5982097
84015,58237,3021.820233
84020,131085,349.5029248
84023,65458,36.23195479
84025,80641,112.6276236
84026,50068,165.0575157
84029,60777,979.1444238
84032,82402,587.4726
84036,79315.5,501.9736328
84037,112321,308.5720007
84041,73312.5,1393.397238
84042,93769,432.6384898
84043,77015.25,6287.812149
84044,69251.66667,5329.465483
84045,118091,171.282828
84047,64572.33333,2095.660991
84057,78747,319.3467765
84058,64161,2075.204122
84062,81065.5,511.4282367
84064,60479,76.9957687
84065,113290,688.8937297
84066,78481,2404.200674
84067,66127.75,1884.792551
84070,79667.5,991.7472949
84072,50109.5,561.0484285
84074,81939.5,624.0349985
84075,89059,408.9672354
84078,85205.5,816.8046562
84080,90368,244.5136031
84084,89919,164.1590283
84087,96768,490.3318746
84088,75073,2944.123867
84092,113680.75,714.0514822
84093,100639.5,591.3170129
84094,71585,1317.289623
84095,111965,5802.688112
84097,52629,2453.84563
84098,116005,761.0053124
84101,32100,708.1718816
84102,70065,381.8522017
84103,99647.5,1440.04093
84104,41275.5,1334.983528
84105,97074.5,1170.369193
84106,63134.75,1312.469476
84107,72860,1861.120977
84108,109869.3333,665.8957606
84109,95724,832.0603979
84114,65944,229.3953502
84115,42222.75,3256.585595
84116,62539.33333,1246.319965
84117,79286,1521.362637
84118,71228.28571,2472.661635
84119,60262.42857,3449.635502
84120,71736,523.4007449
84121,102077.3333,669.2205658
84123,63027.66667,1816.291358
84124,122892.5,365.3757169
84128,87751,541.6925709
84301,64591,530.7425723
84302,82311,357.2136778
84320,57462,97.32901245
84321,64858.16667,3214.469286
84325,77728,281.6502264
84333,57732,110.5981599
84335,48471,290.5236499
84339,77285,213.5210377
84340,78134,712.4293918
84341,81468,983.9233917
84401,51658.33333,2496.226873
84403,78140.66667,667.7608955
84404,67485,1737.248426
84405,100842,307.9166234
84408,50455,230.7291146
84414,91859,1130.483073
84501,43821,1098.283238
84523,62003.5,115.0967576
84525,49032,282.9894886
84526,51300.66667,1253.949929
84532,47836,389.5441587
84534,47557,69.39606398
84535,62398,282.8524412
84536,38551,399.1092389
84542,74844,181.7245244
84601,44412,1412.754336
84604,49580.83333,1424.052534
84606,49216,597.5161336
84624,67276,1011.105422
84627,43671,473.8567409
84629,59476.5,528.3756171
84631,60321,184.3927381
84648,65442,195.4546236
84651,62508.33333,406.2436103
84653,106276,131.9561442
84655,58910.25,608.9204999
84660,58123.66667,1096.989751
84663,60757.5,547.9405393
84664,104985,42.62963848
84701,49536,1188.187937
84714,69042,1036.815824
84716,55983,46.6650195
84720,38278.5,6720.084846
84734,58989,254.6193718
84738,50924,2071.567893
84740,43102,221.7593884
84741,34155,143.8599079
84744,64310,279.8543664
84751,76943.5,656.5643275
84754,55197.5,882.5314988
84759,52974,390.8779109
84765,58129,2247.30006
84770,67805,2106.414566
84780,57558,1030.127768
84790,46393,1037.632871
85002,84105,222.0878773
85003,72305,284.0833216
85006,32687.5,792.1302614
85007,44467.75,1092.529294
85008,36300,1205.541845
85009,31217.14286,1921.676532
85012,60698.5,848.7904587
85013,47929,2363.56218
85014,55315,314.3158442
85015,32508.2,3062.271349
85016,66311.4,2326.910363
85018,85830,2537.064752
85019,32987,616.1139727
85020,49943,1321.918011
85021,52654,1242.127746
85022,46121,589.5095318
85023,80728.2,2455.860504
85027,74024.5,1895.091398
85028,58828,1013.742493
85029,49233.2,3767.104613
85031,44749.66667,3473.279045
85032,72991,4947.567213
85033,46798,2961.094095
85034,19109.5,221.5249279
85035,34299.25,2094.27072
85037,49021,1870.478259
85040,49549,1895.74119
85041,61242,2741.385081
85042,54856,817.3919514
85043,40916,117.0607093
85044,50552.5,1219.984685
85048,120215.4,2199.748711
85050,45602,470.7508976
85051,64449.66667,867.726317
85053,91682,138.0866117
85086,105776.5,1916.883907
85131,51765,2371.638295
85132,61713,1905.958976
85138,55403,377.0128442
85140,84727,250.0514198
85142,80536.66667,1605.125984
85201,43079,2679.167692
85202,60528,1132.989643
85203,60426,2505.53438
85204,58520.3,5255.145899
85205,62457.5,974.3556755
85206,45488.5,1061.025259
85207,81723.4,1748.622798
85208,70068.66667,1775.308762
85209,73092,1488.514526
85210,57053,3660.904744
85212,42944,244.2286147
85213,93557,822.7256849
85215,107041.5,674.8875346
85219,79561,260.2536965
85220,41358.5,2172.616451
85222,57927.57143,4632.152821
85224,75310,2186.541908
85225,89718,302.5791044
85226,103793,968.3868934
85231,36791,347.4848452
85233,59466,1663.411456
85234,95217.25,1255.515233
85236,115418,1315.645013
85239,58366,172.5162974
85241,56567,1156.092193
85242,130704,340.438997
85248,91533.75,1801.725815
85249,94944,1460.071538
85250,81429.75,2392.856472
85251,60009.5,1209.600717
85253,158195,114.8520246
85254,100189,201.2523766
85255,127881,545.5221891
85256,57997,170.4251399
85257,74439.6,1823.162917
85258,78475.5,766.0876815
85259,114314,811.4657732
85266,135404,229.0513889
85268,81844.5,2027.758279
85271,53752,482.3499884
85272,31761,328.5487169
85273,67293,142.6259063
85281,44781,3377.69516
85282,52970.5,4817.716235
85283,63183.8,1860.08136
85284,107966,724.111107
85285,74365,230.4113837
85286,82573.66667,1442.226676
85292,39634,176.0625759
85295,110895.5,30578.09965
85296,99257.66667,589.9994393
85297,120871,863.3700363
85298,119002,1039.04075
85301,38530.6,2402.924767
85302,43023.5,2130.732843
85303,45322.5,989.0996125
85304,89296.5,503.4753678
85305,47875,512.8803562
85306,77094.5,1702.601468
85307,57968,440.5134356
85308,76060.66667,948.8444626
85310,122071.2,1302.818166
85321,48950,266.419376
85322,81718.5,1121.434465
85323,55891.25,1791.574328
85326,66666,705.0991149
85327,94018.4,1679.173947
85333,0,0
85334,19024.5,297.2536169
85335,54770.25,1145.61967
85338,58673.33333,1781.960588
85339,87204,633.74454
85340,75010.66667,2160.928635
85342,67211,400.5817533
85344,27839,388.4163538
85345,55633,4040.467672
85347,48130,200.2629463
85349,37413,1498.361003
85350,42998,288.6872483
85353,62737,302.6500781
85356,43742,430.7466491
85360,61726,657.5673379
85362,36012,257.0917827
85363,46831,1168.908029
85364,50497.125,5749.338635
85365,58562.33333,636.771093
85366,32017,1977.47797
85367,93349,361.9850001
85373,52042,1199.165301
85374,60399.33333,11506.70697
85378,41210,1247.27781
85379,84680,2211.797767
85381,41322,1468.393662
85382,58463.625,7648.64431
85383,90880,1189.288054
85387,66825.5,1164.42546
85388,100613,170.1919838
85501,113347.5,157.6576469
85539,45393,144.9924527
85540,76501,522.2298489
85541,48644.5,217.9237124
85543,55575,492.5137699
85544,64766,190.9184119
85546,52828,494.3738013
85547,52431,4512.761163
85550,51691,141.9280026
85552,45420.66667,1054.579481
85553,39704,17.99973332
85554,45288,482.0471425
85602,48145,364.2579012
85605,39817.5,376.8815638
85607,32972,150.2288103
85608,18794.5,607.2726196
85614,60137.5,6814.07267
85615,52370.66667,1405.955769
85621,53646,2896.6129
85622,81394,167.2913589
85623,80766,1106.669261
85627,57068.5,1156.269403
85629,85037,1344.176218
85631,51342,1009.424658
85634,39131.33333,283.4139486
85635,64510.5,11481.69588
85641,78586,1510.248822
85648,62745,243.3912957
85650,134124,160.5202917
85653,65876.5,1053.139455
85670,0,0
85701,44185.66667,999.5600655
85704,71786.75,1883.19686
85705,30038.66667,4145.176361
85706,37047.75,2649.211097
85709,57062,141.8602015
85710,54730.2,1467.747359
85711,42191.2,2044.647602
85712,68385.75,873.2570721
85713,38086.66667,1596.246928
85714,36426,529.7253694
85715,75384.5,1430.330433
85716,39046,7121.073843
85718,103565,706.7638289
85719,37048.5,555.2053032
85730,46638.66667,1614.081042
85735,45662,227.4615519
85737,119168,346.5357234
85739,66487.33333,2563.888616
85741,63755,1314.170101
85743,69154,503.8048305
85745,66335.33333,1580.031006
85746,42379,644.1732694
85747,91601.5,1144.617581
85748,83575,720.2887582
85749,97246,240.3521648
85750,93349.75,1392.208008
85754,38111.5,1162.259744
85755,117775,621.2521606
85901,44578,1575.067267
85925,49485.5,767.4339224
85928,28499,266.8971459
85929,76871,817.6478415
85936,47256,1306.585072
85941,32370,412.0085732
86001,72401,667.7467471
86004,97279,2095.068625
86025,34891.66667,619.6984155
86033,40895,872.0433312
86039,38972,200.7583978
86040,66621,1027.935334
86042,39442,310.4160831
86043,38280,218.3228064
86044,39106,60.13054528
86045,47913.33333,1298.502149
86047,49246,593.1039803
86053,68234,267.2212042
86054,40332,471.303665
86301,47410.5,538.5772455
86305,68216,1779.76971
86312,44862,2008.808705
86314,51402,269.75546
86321,86089,659.220876
86323,48582,882.8774404
86325,65955,426.9906356
86326,55244,3991.117613
86336,84273,488.1449664
86351,75600,716.135404
86401,58772,647.2850668
86403,80354,180.3244583
86404,48089,723.7195979
86406,65659.5,1993.164757
86413,38024,476.9879375
86426,47954.5,959.4660392
86429,39075,395.7208645
86432,65244,418.1836274
86439,39493,1223.027455
86440,44820.5,341.0527779
86441,20040.33333,1111.857881
86442,43136,1646.196233
86503,36983.5,503.6641879
86504,41493.66667,1451.697094
86505,26791,123.0906784
86510,28449.5,515.8004396
87002,43970,1098.35677
87014,38751,228.4908694
87016,11375,21
87020,57528,754.8428618
87021,38374,458.7202932
87022,41120,752.8359961
87024,53671,260.4525018
87026,35653,306.3502577
87031,62719.5,1583.798145
87035,73265,1679.363445
87036,27499,13
87041,49446,445.7081493
87043,71192,384.0949417
87045,29568,157.8237446
87059,81248,248.2495378
87102,43335.75,1704.009729
87105,50854.25,6283.79647
87106,86354.66667,557.1330055
87107,74489,2255.985042
87108,41235.33333,1492.297738
87109,61630.66667,1362.739912
87110,58964.375,3884.74338
87111,81101.16667,3343.794848
87112,53099.75,3415.509573
87114,73005.6,3021.10107
87120,82735,1135.631264
87121,35113.66667,1269.27225
87122,138936.5,439.1878536
87123,35288,1193.836636
87124,80701.5,1647.626709
87125,87576,120.7901268
87144,93426,1351.831913
87301,56670.5,5393.803758
87316,26065.5,1278.056298
87325,36935,202.3196887
87327,44114,345.5187475
87328,61493,34.0650406
87401,49479,2352.881237
87402,112794,320.2405786
87410,58523.25,2789.868864
87413,74755.33333,2212.211253
87416,53067,292.5526813
87417,65190.5,616.8644508
87420,57010,330.752261
